Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
53.0,62143.0,4.677948812692504,0.6147741369606381,82.0,194.0,41.0,41.0,41.0,97.0,97.0,97.0,4441.3691,64.36766812,20714.33333,62138.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,64.0,64.0,32.18383406,32.18383406,41.0,97.0,63.4,30.67246322,0.0,0.0,0.0,0.0,0.0,1.0,79.25,41.0,97.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
53.0,23564.0,1.0,1.0,49.0,177.0,49.0,49.0,49.0,177.0,177.0,177.0,39670.01863577762,459.72752329347946,23564.0,23564.0,23564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,42.4376167034,42.4376167034,49.0,177.0,91.6666666667,73.9008344563,0.0,0.0,0.0,0.0,0.0,1.0,137.5,49.0,177.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
80.0,67019593.0,7.0,5.0,314.0,11595.0,314.0,0.0,44.85714286,7240.0,0.0,2319.0,1196.9969719442086,0.7573040678461429,6092690.273,66900000.0,1.0,66900000.0,11100000.0,66900000.0,1.0,148435.0,37108.75,134170.0,85.0,232.0,168.0,0.104447068,0.074605049,0.0,7240.0,916.0769231,2244.940477,0.0,0.0,0.0,0.0,1.0,0.0,992.4166667,44.85714286,2319.0,296.0,235.0,1.0,32.0,5.0,5.0,5.0,66900000.0,66900000.0,66900000.0,DDoS
80.0,98306860.0,5.0,7.0,316.0,11595.0,304.0,0.0,63.2,7240.0,0.0,1656.428571,121.1614327,0.122066761,8936987.273,98300000.0,13.0,98300000.0,24600000.0,98300000.0,1013.0,98300000.0,16400000.0,98300000.0,65.0,144.0,232.0,0.05086115,0.071205611,0.0,7240.0,916.6923077,2083.057504,1.0,0.0,0.0,0.0,0.0,1.0,993.0833333,63.2,1656.428571,0.0,235.0,2.0,20.0,8934.0,8934.0,8934.0,98300000.0,98300000.0,98300000.0,Benign
80.0,98227730.0,8.0,6.0,374.0,11595.0,374.0,0.0,46.75,5792.0,0.0,1932.5,439.33654903890266,0.6869074004756405,7555979.231,98100000.0,3.0,98100000.0,14000000.0,98100000.0,3.0,133389.0,26677.8,127174.0,45.0,264.0,200.0,0.081443397,0.061082548,0.0,5792.0,797.9333333,1620.862489,0.0,0.0,0.0,0.0,1.0,0.0,854.9285714,46.75,1932.5,274.0,235.0,1.0,32.0,3017.0,3017.0,3017.0,98100000.0,98100000.0,98100000.0,DDoS
80.0,1438028.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666666667,7215.0,0.0,2321.4,8089.550412,5.563174013,205432.5714,1436959.0,3.0,638.0,319.0,635.0,3.0,1437974.0,359493.5,1436959.0,176.0,72.0,112.0,2.086190255,3.476983758,0.0,7215.0,1292.555556,2650.585648,0.0,0.0,0.0,1.0,0.0,1.0,1454.125,8.666666667,2321.4,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,30292.0,1.0,1.0,53.0,110.0,53.0,53.0,53.0,110.0,110.0,110.0,29701.175450406274,239.00905137633495,30292.0,30292.0,30292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,33.01201637,33.01201637,53.0,110.0,72.0,32.90896534,0.0,0.0,0.0,0.0,0.0,1.0,108.0,53.0,110.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
443.0,11820.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,6358.952920458932,725.996748461582,11820.0,11820.0,11820.0,11820.0,11820.0,11820.0,11820.0,0.0,0.0,0.0,0.0,40.0,0.0,169.2047377,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,255.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
80.0,38.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553027.5716517458,19.0,34.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,32.0,64.0,26315.78947,52631.57895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,65535.0,252.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,212.0,2.0,2.0,74.0,330.0,37.0,37.0,37.0,165.0,165.0,165.0,5862665.058377401,56667.477852243566,70.66666667,204.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,40.0,40.0,9433.962264,9433.962264,37.0,165.0,88.2,70.10848736,0.0,0.0,0.0,0.0,0.0,1.0,110.25,37.0,165.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
1119.0,63.0,2.0,2.0,4.0,12.0,2.0,2.0,2.0,6.0,6.0,6.0,1493717.9494924366,272246.76611245755,21.0,31.0,15.0,48.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0,48.0,40.0,31746.03175,31746.03175,2.0,6.0,3.6,2.19089023,0.0,0.0,0.0,1.0,0.0,1.0,4.5,2.0,6.0,1024.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
443.0,5101302.0,5.0,1.0,123.0,46.0,46.0,0.0,24.6,46.0,46.0,46.0,33.12879731,1.176170319,1020260.4,5043363.0,3.0,5101302.0,1275325.5,5043363.0,3.0,0.0,0.0,0.0,0.0,160.0,32.0,0.980141932,0.196028386,0.0,46.0,30.71428571,21.68497395,0.0,1.0,0.0,0.0,1.0,0.0,35.83333333,24.6,46.0,362.0,428.0,2.0,32.0,36796.0,36796.0,36796.0,5043363.0,5043363.0,5043363.0,Benign
80.0,31746719.0,9.0,10.0,896.0,3938.0,430.0,0.0,99.55555556,1460.0,0.0,393.8,448.5793676225359,2.547113524765243,1763706.611,10000000.0,28.0,30500000.0,3808603.875,10000000.0,120.0,31700000.0,3523300.333,10000000.0,47.0,192.0,248.0,0.283493863,0.314993181,0.0,1460.0,241.7,457.161045,0.0,0.0,0.0,1.0,0.0,1.0,254.4210526,99.55555556,393.8,8192.0,980.0,8.0,20.0,151843.6667,382016.0,36754.0,10000000.0,10000000.0,10000000.0,DoS
53.0,172.0,2.0,2.0,80.0,112.0,40.0,40.0,40.0,56.0,56.0,56.0,5048565.23708901,99176.51429716939,57.33333333,166.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,40.0,40.0,11627.90698,11627.90698,40.0,56.0,46.4,8.76356092,0.0,0.0,0.0,0.0,0.0,1.0,58.0,40.0,56.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
443.0,73527.0,5.0,0.0,29.0,0.0,29.0,0.0,5.8,0.0,0.0,0.0,1544.1571055258805,213.80978955398007,18381.75,73370.0,1.0,73527.0,18381.75,73370.0,1.0,0.0,0.0,0.0,0.0,160.0,0.0,68.0022304732,0.0,0.0,29.0,4.8333333333,11.8392004235,0.0,0.0,0.0,0.0,1.0,0.0,5.8,5.8,0.0,33225.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,48597.0,4.167248474842138,0.372958956935591,58.0,114.0,58.0,58.0,58.0,114.0,114.0,114.0,3539.313126,41.15480379,48597.0,48597.0,48597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.5774019,20.5774019,58.0,114.0,76.66666667,32.33161507,0.0,0.0,0.0,0.0,0.0,1.0,115.0,58.0,114.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
443.0,7117617.0,7.0,5.0,387.0,4134.0,237.0,0.0,55.2857142857,2617.0,0.0,826.8,635.1845006552,1.6859575333,647056.090909091,6934412.0,45.0,7117617.0,1186269.5,6934412.0,3651.0,114848.0,28712.0,56209.0,45.0,152.0,112.0,0.9834752277,0.7024823055,0.0,2617.0,347.7692307692,789.6650296008,0.0,0.0,0.0,1.0,0.0,0.0,376.75,55.2857142857,826.8,8192.0,110.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3211.0,49.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,717343.9156754627,148473.65164421048,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,20408.16327,20408.16327,2.0,6.0,3.333333333,2.309401077,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,157.0,2.0,2.0,60.0,92.0,30.0,30.0,30.0,46.0,46.0,46.0,3238744.132718682,117386.99432615025,52.33333333,151.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,64.0,64.0,12738.8535,12738.8535,30.0,46.0,36.4,8.76356092,0.0,0.0,0.0,0.0,0.0,1.0,45.5,30.0,46.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
8085.0,64.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,426164.48295942985,243953.50282493178,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,15625.0,15625.0,0.0,6.0,2.0,3.464101615,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,170.0,2.0,2.0,110.0,270.0,55.0,55.0,55.0,135.0,135.0,135.0,5703223.405355644,101223.7369551794,56.6666666667,163.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,40.0,40.0,11764.7058823529,11764.7058823529,55.0,135.0,87.0,43.8178046004,0.0,0.0,0.0,0.0,0.0,1.0,108.75,55.0,135.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
443.0,63397953.0,7.0,2.0,169.0,92.0,46.0,0.0,24.14285714,46.0,46.0,46.0,4.116852164,0.141960419,7924744.125,59000000.0,4.0,63400000.0,10600000.0,59000000.0,4.0,59000000.0,59000000.0,59000000.0,59000000.0,224.0,64.0,0.11041366,0.03154676,0.0,46.0,30.7,21.68486415,0.0,1.0,0.0,0.0,1.0,0.0,34.11111111,24.14285714,46.0,352.0,126.0,3.0,32.0,43407.0,43407.0,43407.0,59000000.0,59000000.0,59000000.0,Benign
443.0,410503.0,33.677604797688936,2.9992309698891657,750.0,6161.0,341.0,0.0,107.1428571,1460.0,0.0,880.1428571,16835.44335,34.10450106,31577.15385,108623.0,47.0,312780.0,52130.0,110206.0,175.0,313015.0,52169.16667,110949.0,47.0,152.0,152.0,17.05225053,17.05225053,0.0,1460.0,460.7333333,597.6910892,0.0,0.0,0.0,1.0,0.0,1.0,493.6428571,107.1428571,880.1428571,8192.0,511.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
443.0,288448.0,10.0,5.0,704.0,1327.0,453.0,0.0,70.4,1189.0,0.0,265.4,34855.40689051297,311.10692367270696,20603.4285714286,87962.0,3.0,288448.0,32049.7777777778,89888.0,43.0,181890.0,45472.5,88809.0,3.0,332.0,168.0,34.6682937653,17.3341468826,0.0,1189.0,126.9375,306.4205103557,0.0,0.0,0.0,1.0,0.0,0.0,135.4,70.4,265.4,65535.0,114.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
50510.0,181.0,3.2830082743971163,0.20346786630688266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11049.72376,181.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,5524.861878,5524.861878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,32853.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
80.0,957.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12974.49723007982,957.0,957.0,957.0,957.0,957.0,957.0,957.0,0.0,0.0,0.0,0.0,64.0,0.0,2089.864159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
443.0,30281760.0,17.0,21.0,1275.0,23480.0,578.0,0.0,75.0,2920.0,0.0,1118.095238,3495.8414400356455,6.0527737657121,818425.9459,10000000.0,4.0,20300000.0,1271476.188,10000000.0,151.0,30200000.0,1512277.95,10100000.0,4.0,352.0,456.0,0.561394054,0.693486772,0.0,2920.0,634.7435897,841.069298,0.0,0.0,0.0,1.0,0.0,1.0,651.4473684,75.0,1118.095238,8192.0,64.0,6.0,20.0,117582.3333,280371.0,36049.0,9976336.333,10000000.0,9901810.0,DoS
9009.0,56.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,334100.44644824864,142409.16927320397,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,17857.14286,17857.14286,2.0,6.0,3.333333333,2.309401077,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,109903.0,1.0,1.0,44.0,101.0,44.0,44.0,44.0,101.0,101.0,101.0,4885.995947702702,90.15148924544428,109903.0,109903.0,109903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.098932695,9.098932695,44.0,101.0,63.0,32.90896534,0.0,0.0,0.0,0.0,0.0,1.0,94.5,44.0,101.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
443.0,66993481.0,15.0,17.0,1678.0,7293.0,1237.0,0.0,111.8666666667,2425.0,0.0,429.0,633.955507825486,1.4641959657044084,2161080.03225806,9998353.0,26.0,60441423.0,4317244.5,10020610.0,244.0,66970932.0,4185683.25,10023807.0,73.0,312.0,424.0,0.2239023824,0.2537560334,0.0,2425.0,271.8484848485,601.9421754419,0.0,0.0,0.0,1.0,0.0,1.0,280.34375,111.8666666667,429.0,8192.0,0.0,14.0,20.0,97640.7142857143,547837.0,22232.0,9472856.57142857,9998353.0,6529651.0,DDoS
53.0,204.0,2.0,2.0,82.0,254.0,41.0,41.0,41.0,127.0,127.0,127.0,10791077.655303577,69427.77434488558,68.0,152.0,3.0,3.0,3.0,3.0,3.0,49.0,49.0,49.0,49.0,64.0,64.0,9803.921569,9803.921569,41.0,127.0,75.4,47.10413995,0.0,0.0,0.0,0.0,0.0,1.0,94.25,41.0,127.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
80.0,210882.0,15.548117134640478,1.179932156430247,283.0,4378.0,283.0,0.0,70.75,2896.0,0.0,1094.5,22102.40798,37.93590728,30126.0,104129.0,16.0,210686.0,70228.66667,105847.0,551.0,106753.0,35584.33333,104328.0,212.0,136.0,136.0,18.96795364,18.96795364,0.0,2896.0,517.8888889,1015.464727,0.0,0.0,0.0,1.0,0.0,1.0,582.625,70.75,1094.5,29200.0,54.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
53.0,30886.0,2.0,2.0,88.0,344.0,44.0,44.0,44.0,172.0,172.0,172.0,57982.707307743636,569.9626858716778,10295.3333333333,30880.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,64.0,64.0,64.7542575924,64.7542575924,44.0,172.0,95.2,70.1084873607,0.0,0.0,0.0,0.0,0.0,1.0,119.0,44.0,172.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
443.0,264.0,5.634340336953804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7575.757576,264.0,264.0,264.0,264.0,264.0,264.0,264.0,0.0,0.0,0.0,0.0,64.0,0.0,7575.757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
389.0,112856871.0,93.56269139484895,4.46786133580299,2986.0,6356.0,1305.0,0.0,135.7272727,2910.0,0.0,488.9230769,82.77741459,0.310127329,3319319.735,113000000.0,2.0,113000000.0,5374133.048,113000000.0,3.0,113000000.0,9404735.5,113000000.0,2.0,728.0,408.0,0.194937178,0.115190151,0.0,2910.0,259.5,627.4245999,0.0,0.0,0.0,1.0,0.0,0.0,266.9142857,135.7272727,488.9230769,65535.0,0.0,10.0,32.0,20832.0,20832.0,20832.0,113000000.0,113000000.0,113000000.0,PortScan
10616.0,82.0,2.0,2.0,4.0,12.0,2.0,2.0,2.0,6.0,6.0,6.0,773268.9659961624,355143.85716820235,27.33333333,48.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,48.0,48.0,40.0,24390.2439,24390.2439,2.0,6.0,3.6,2.19089023,0.0,0.0,0.0,1.0,0.0,1.0,4.5,2.0,6.0,1024.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,48103.0,2.0,2.0,80.0,124.0,40.0,40.0,40.0,62.0,62.0,62.0,4240.8997359832,83.154896784,16034.3333333333,48099.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,40.0,40.0,41.577448392,41.577448392,40.0,62.0,48.8,12.0498962651,0.0,0.0,0.0,0.0,0.0,1.0,61.0,40.0,62.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,24798.0,2.0,2.0,76.0,428.0,38.0,38.0,38.0,214.0,214.0,214.0,20324.2197,161.3033309,8266.0,24792.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,64.0,80.0,80.65166546,80.65166546,38.0,214.0,108.4,96.39917012,0.0,0.0,0.0,0.0,0.0,1.0,135.5,38.0,214.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,138454.0,1.0,1.0,50.0,180.0,50.0,50.0,50.0,180.0,180.0,180.0,4919.370389760282,68.59423916677788,138454.0,138454.0,138454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,7.222615454,7.222615454,50.0,180.0,93.33333333,75.05553499,0.0,0.0,0.0,0.0,0.0,1.0,140.0,50.0,180.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,233.0,5.131783268549052,0.886682227170777,68.0,100.0,34.0,34.0,34.0,50.0,50.0,50.0,721030.042918455,17167.3819742489,77.6666666667,226.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,64.0,64.0,8583.6909871245,8583.6909871245,34.0,50.0,40.4,8.7635609201,0.0,0.0,0.0,0.0,0.0,1.0,50.5,34.0,50.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
80.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9269780.348362412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,23865.0,1.0,1.0,40.0,168.0,40.0,40.0,40.0,168.0,168.0,168.0,34402.266544730206,269.13061651100793,23865.0,23865.0,23865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,41.90236748,41.90236748,40.0,168.0,82.66666667,73.90083446,0.0,0.0,0.0,0.0,0.0,1.0,124.0,40.0,168.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,61163.0,4.5004678333772725,0.35661468079917436,60.0,316.0,30.0,30.0,30.0,158.0,158.0,158.0,6147.50748,65.39901574,20387.66667,61112.0,3.0,3.0,3.0,3.0,3.0,48.0,48.0,48.0,48.0,40.0,80.0,32.69950787,32.69950787,30.0,158.0,81.2,70.10848736,0.0,0.0,0.0,0.0,0.0,1.0,101.5,30.0,158.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
80.0,1011.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30253.510711970994,252.75,1004.0,0.0,1011.0,252.75,1004.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,4945.598417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,61424.0,1.0,1.0,59.0,117.0,59.0,59.0,59.0,117.0,117.0,117.0,9036.646642266733,173.15716040176832,61424.0,61424.0,61424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,20.0,16.2802813233,16.2802813233,59.0,117.0,78.3333333333,33.486315613,0.0,0.0,0.0,0.0,0.0,1.0,117.5,59.0,117.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
80.0,30320342.0,13.0,11.0,11475.0,547.0,1368.0,0.0,882.6923077,547.0,0.0,49.72727273,852.4637725059284,2.8419330763763533,1318275.739,30100000.0,1.0,30300000.0,2526695.167,30100000.0,1.0,203678.0,20367.8,36948.0,1.0,428.0,360.0,0.428755058,0.362792742,0.0,1368.0,480.88,627.8288859,0.0,0.0,0.0,1.0,0.0,0.0,500.9166667,882.6923077,49.72727273,65535.0,515.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
80.0,70319231.0,8.0,6.0,56.0,11607.0,20.0,0.0,7.0,5840.0,0.0,1934.5,165.8579002,0.199092052,5409171.615,58100000.0,1.0,70200000.0,10000000.0,58100000.0,1.0,153771.0,30754.2,152831.0,2.0,172.0,132.0,0.113766887,0.085325165,0.0,5840.0,777.9333333,1804.898987,0.0,0.0,0.0,0.0,1.0,0.0,833.5,7.0,1934.5,256.0,229.0,6.0,20.0,868.0,868.0,868.0,35100000.0,58100000.0,12100000.0,Benign
52052.0,14999.0,2.0,1.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2734.7132388928535,410.692106692549,7499.5,14976.0,23.0,14999.0,14999.0,14999.0,14999.0,0.0,0.0,0.0,0.0,40.0,20.0,133.3422228149,66.6711114074,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,6.0,31.0,252.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
64721.0,9480932.0,37.79744164703911,1.3940118567043553,12976.0,50.0,5840.0,0.0,1622.0,20.0,0.0,6.25,1373.91556,1.687597802,632062.1333,8094925.0,3.0,9480932.0,1354418.857,9335312.0,14.0,9353929.0,1336275.571,8094925.0,3.0,172.0,184.0,0.843798901,0.843798901,0.0,5840.0,847.1176471,1457.170841,0.0,3.094168402760512,0.0,0.0,1.0,1.0,900.0625,1622.0,6.25,229.0,256.0,6.0,20.0,1240313.0,1240313.0,1240313.0,8094925.0,8094925.0,8094925.0,PortScan
80.0,84995115.0,8.0,7.0,381.0,11595.0,375.0,0.0,47.625,4344.0,0.0,1656.428571,757.0879296825224,0.731119453527972,6071079.643,84800000.0,1.0,84900000.0,12100000.0,84800000.0,1.0,148507.0,24751.16667,134214.0,1.0,252.0,232.0,0.094123056,0.082357674,0.0,4344.0,748.5,1388.462411,0.0,0.0,0.0,0.0,1.0,0.0,798.4,47.625,1656.428571,251.0,235.0,2.0,20.0,1001.0,1001.0,1001.0,84800000.0,84800000.0,84800000.0,DDoS
443.0,80393.0,45.1144426922413,1.9310942061339853,713.0,479.0,469.0,0.0,71.3,341.0,0.0,95.8,14827.1615687933,186.5834090033,5742.3571428572,23166.0,3.0,80393.0,8932.5555555556,23780.0,3.0,53025.0,13256.25,24253.0,3.0,332.0,168.0,124.3889393355,62.1944696678,0.0,469.0,74.5,139.6662688936,0.0,0.0,0.0,1.0,0.0,0.0,79.4666666667,71.3,95.8,65535.0,972.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
53.0,187343.0,2.0,2.0,182.0,330.0,91.0,91.0,91.0,165.0,165.0,165.0,2732.955061,21.35121141,62447.66667,187339.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,64.0,64.0,10.67560571,10.67560571,91.0,165.0,120.6,40.53146926,0.0,0.0,0.0,0.0,0.0,1.0,150.75,91.0,165.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
57537.0,70.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,845467.9992275732,118014.02332068245,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,14285.7142857143,14285.7142857143,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,6.0,6.0,20097.0,65535.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,176.0,2.0,2.0,90.0,220.0,45.0,45.0,45.0,110.0,110.0,110.0,9425067.138061732,92353.0845792144,58.66666667,124.0,4.0,4.0,4.0,4.0,4.0,48.0,48.0,48.0,48.0,40.0,40.0,11363.63636,11363.63636,45.0,110.0,71.0,35.60196624,0.0,0.0,0.0,0.0,0.0,1.0,88.75,45.0,110.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,225.0,2.0,2.0,70.0,230.0,35.0,35.0,35.0,115.0,115.0,115.0,6396057.69940541,38808.05637271072,75.0,127.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,64.0,64.0,8888.888889,8888.888889,35.0,115.0,67.0,43.8178046,0.0,0.0,0.0,0.0,0.0,1.0,83.75,35.0,115.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
80.0,987.0,9.569646816326957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.342452,987.0,987.0,987.0,987.0,987.0,987.0,987.0,0.0,0.0,0.0,0.0,64.0,0.0,2026.342452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
